time_id,lsoa_code,deprivation_level,crime_count
2015-03-01,E01000984,High,5
2015-03-01,E01000986,Very Low,5
2015-03-01,E01000990,Very High,6
2015-03-01,E01000992,High,2
2015-03-01,E01000993,Very Low,2
2015-03-01,E01000995,Low,2
2015-03-01,E01000997,Medium,4
2015-03-01,E01000998,High,11
2015-03-01,E01000999,Medium,1
2015-03-01,E01001000,High,5
2015-03-01,E01001001,Very High,4
2015-03-01,E01001002,Medium,2
2015-03-01,E01001003,Medium,2
2015-03-01,E01001004,Medium,5
2015-03-01,E01001005,Medium,4
2015-03-01,E01001006,High,4
2015-03-01,E01001007,Low,2
2015-03-01,E01001008,High,2
2015-03-01,E01001009,Medium,1
2015-03-01,E01001010,Very High,5
2015-03-01,E01001011,High,2
2015-03-01,E01001012,Very High,3
2015-03-01,E01001013,Very High,11
2015-03-01,E01001014,High,16
2015-03-01,E01001015,Medium,2
2015-03-01,E01001017,Very Low,1
2015-03-01,E01001019,Very Low,1
2015-03-01,E01001020,Very Low,2
2015-03-01,E01001022,Very Low,2
2015-03-01,E01001023,Medium,5
2015-03-01,E01001025,Very Low,2
2015-03-01,E01001026,Very Low,3
2015-03-01,E01001027,Very Low,1
2015-03-01,E01001028,Very Low,2
2015-03-01,E01001029,Low,1
2015-03-01,E01001030,Very Low,1
2015-03-01,E01001032,Very Low,2
2015-03-01,E01001033,Low,2
2015-03-01,E01001034,Low,2
2015-03-01,E01001035,Low,1
2015-03-01,E01001036,Very Low,1
2015-03-01,E01001037,Low,2
2015-03-01,E01001038,Low,3
2015-03-01,E01001039,Very Low,1
2015-03-01,E01001040,Low,2
2015-03-01,E01001041,Medium,1
2015-03-01,E01001042,Very High,11
2015-03-01,E01001043,High,41
2015-03-01,E01001044,Very Low,6
2015-03-01,E01001045,Very High,17
2015-03-01,E01001047,Medium,5
2015-03-01,E01001048,High,16
2015-03-01,E01001049,Very Low,3
2015-03-01,E01001051,Very High,10
2015-03-01,E01001052,Very High,3
2015-03-01,E01001053,High,7
2015-03-01,E01001054,Very High,3
2015-03-01,E01001055,Very High,4
2015-03-01,E01001056,Very High,8
2015-03-01,E01001057,Very High,4
2015-03-01,E01001058,Very Low,1
2015-03-01,E01001059,Low,1
2015-03-01,E01001060,Low,4
2015-03-01,E01001061,Medium,2
2015-03-01,E01001062,Very Low,2
2015-03-01,E01001064,Very Low,4
2015-03-01,E01001065,Low,3
2015-03-01,E01001066,Very High,3
2015-03-01,E01001067,Very Low,1
2015-03-01,E01001068,Low,3
2015-03-01,E01001069,Very Low,2
2015-03-01,E01001070,Low,4
2015-03-01,E01001071,Very Low,2
2015-03-01,E01001072,Very Low,1
2015-03-01,E01001073,Low,2
2015-03-01,E01001075,Very Low,2
2015-03-01,E01001076,Very High,7
2015-03-01,E01001078,Very High,5
2015-03-01,E01001079,Very High,7
2015-03-01,E01001080,Very High,7
2015-03-01,E01001081,Very High,5
2015-03-01,E01001082,High,2
2015-03-01,E01001083,Very Low,1
2015-03-01,E01001084,Very Low,3
2015-03-01,E01001085,Low,2
2015-03-01,E01001086,Low,2
2015-03-01,E01001087,Medium,5
2015-03-01,E01001089,High,1
2015-03-01,E01001090,Medium,3
2015-03-01,E01001092,Low,1
2015-03-01,E01001093,Very Low,4
2015-03-01,E01001095,Low,1
2015-03-01,E01001096,Very Low,1
2015-03-01,E01001097,Medium,12
2015-03-01,E01001098,Very Low,2
2015-03-01,E01001100,Very Low,2
2015-03-01,E01001102,Very Low,1
2015-03-01,E01001104,Very Low,1
2015-03-01,E01001105,Low,1
2015-03-01,E01001106,Very Low,1
2015-03-01,E01001107,Very Low,2
2015-03-01,E01001108,Very Low,1
2015-03-01,E01001109,High,8
2015-03-01,E01001110,Very High,2
2015-03-01,E01001111,High,9
2015-03-01,E01001112,High,2
2015-03-01,E01001113,High,3
2015-03-01,E01001114,Very High,1
2015-03-01,E01001115,Very High,5
2015-03-01,E01001116,High,3
2015-03-01,E01001117,High,5
2015-03-01,E01001118,Very High,3
2015-03-01,E01001119,Very Low,1
2015-03-01,E01001120,Very Low,1
2015-03-01,E01001121,Very Low,2
2015-03-01,E01001123,Very Low,2
2015-03-01,E01001125,Very Low,4
2015-03-01,E01001127,Very Low,1
2015-03-01,E01001128,Very High,1
2015-03-01,E01001129,Very Low,1
2015-03-01,E01001132,Very Low,3
2015-03-01,E01001134,Very Low,3
2015-03-01,E01001135,Very Low,3
2015-03-01,E01001136,High,11
2015-03-01,E01001137,Medium,3
2015-03-01,E01001138,Low,1
2015-03-01,E01001139,Low,2
2015-03-01,E01001140,Medium,1
2015-03-01,E01001141,High,1
2015-03-01,E01001142,Medium,5
2015-03-01,E01001143,High,3
2015-03-01,E01001144,Very High,5
2015-03-01,E01001145,Very High,6
2015-03-01,E01001146,Low,4
2015-03-01,E01001147,Very High,3
2015-03-01,E01001148,Medium,6
2015-03-01,E01001149,Low,3
2015-03-01,E01001150,Low,1
2015-03-01,E01001151,Very High,2
2015-03-01,E01001152,Very High,2
2015-03-01,E01001153,Medium,5
2015-03-01,E01001154,High,3
2015-03-01,E01001155,Very High,8
2015-03-01,E01001156,Medium,2
2015-03-01,E01001157,Low,2
2015-03-01,E01001159,Low,1
2015-03-01,E01001160,Very Low,5
2015-03-01,E01001161,Very High,5
2015-03-01,E01001162,High,3
2015-03-01,E01001163,Low,2
2015-03-01,E01001164,Low,4
2015-03-01,E01001165,Medium,4
2015-03-01,E01001166,High,8
2015-03-01,E01001167,Medium,8
2015-03-01,E01001168,Medium,4
2015-03-01,E01001169,High,4
2015-03-01,E01001170,High,4
2015-03-01,E01001172,Very High,5
2015-03-01,E01001173,Low,2
2015-03-01,E01001175,High,6
2015-03-01,E01001176,Medium,5
2015-03-01,E01001177,High,3
2015-03-01,E01001178,Very High,12
2015-03-01,E01001179,Low,2
2015-03-01,E01001180,High,2
2015-03-01,E01001181,Very High,9
2015-03-01,E01001182,Medium,2
2015-03-01,E01001183,Medium,5
2015-03-01,E01001185,Low,2
2015-03-01,E01001186,High,2
2015-03-01,E01001187,Low,2
2015-03-01,E01001188,High,3
2015-03-01,E01001190,High,1
2015-03-01,E01001191,Very High,2
2015-03-01,E01001192,High,6
2015-03-01,E01001193,Very High,5
2015-03-01,E01001194,Low,4
2015-03-01,E01001195,Very Low,3
2015-03-01,E01001196,Very High,6
2015-03-01,E01001197,Medium,1
2015-03-01,E01001198,Low,3
2015-03-01,E01001199,Medium,5
2015-03-01,E01001200,Low,6
2015-03-01,E01001202,Very High,4
2015-03-01,E01001203,High,3
2015-03-01,E01001204,Very Low,5
2015-03-01,E01001205,High,5
2015-03-01,E01001206,Very High,2
2015-03-01,E01001207,Low,2
2015-03-01,E01001208,Very Low,1
2015-03-01,E01001209,Very Low,2
2015-03-01,E01001210,Very High,1
2015-03-01,E01001213,High,1
2015-03-01,E01001214,Low,2
2015-03-01,E01001215,High,1
2015-03-01,E01001216,Medium,2
2015-03-01,E01001217,Low,1
2015-03-01,E01001218,Very High,2
2015-03-01,E01001219,Very High,5
2015-03-01,E01001220,Very High,2
2015-03-01,E01001221,Medium,20
2015-03-01,E01001222,Medium,11
2015-03-01,E01001225,Medium,11
2015-03-01,E01001226,Very Low,1
2015-03-01,E01001229,High,3
2015-03-01,E01001230,Medium,6
2015-03-01,E01001232,Medium,2
2015-03-01,E01001233,Medium,4
2015-03-01,E01001234,Medium,4
2015-03-01,E01001235,Low,1
2015-03-01,E01001237,Low,2
2015-03-01,E01001238,Medium,2
2015-03-01,E01001239,High,6
2015-03-01,E01001240,Low,3
2015-03-01,E01001241,Medium,4
2015-03-01,E01001242,Medium,2
2015-03-01,E01001243,Medium,3
2015-03-01,E01001245,Low,2
2015-03-01,E01001246,High,3
2015-03-01,E01001247,Medium,12
2015-03-01,E01001248,Low,2
2015-03-01,E01001249,Very High,9
2015-03-01,E01001250,Very High,9
2015-03-01,E01001251,Low,5
2015-03-01,E01001252,Medium,9
2015-03-01,E01001253,Low,1
2015-03-01,E01001254,Low,1
2015-03-01,E01001257,Very High,2
2015-03-01,E01001258,Low,2
2015-03-01,E01001259,Low,2
2015-03-01,E01001261,Medium,8
2015-03-01,E01001262,High,4
2015-03-01,E01001264,Medium,4
2015-03-01,E01001265,Low,2
2015-03-01,E01001266,Low,1
2015-03-01,E01001267,High,3
2015-03-01,E01001268,Low,3
2015-03-01,E01001269,Very Low,5
2015-03-01,E01001270,Low,4
2015-03-01,E01001271,Low,1
2015-03-01,E01001272,Low,2
2015-03-01,E01001274,Very Low,1
2015-03-01,E01001275,Low,2
2015-03-01,E01001276,Low,2
2015-03-01,E01001277,Low,3
2015-03-01,E01001278,Medium,7
2015-03-01,E01001280,Very Low,4
2015-03-01,E01001281,Very Low,1
2015-03-01,E01001282,Very High,1
2015-03-01,E01001283,Very High,5
2015-03-01,E01001285,Medium,4
2015-03-01,E01001286,Medium,4
2015-03-01,E01001287,High,1
2015-03-01,E01001288,Low,3
2015-03-01,E01001289,Low,2
2015-03-01,E01001290,Very Low,2
2015-03-01,E01001291,Low,2
2015-03-01,E01001292,Very Low,1
2015-03-01,E01001293,Low,3
2015-03-01,E01001294,Medium,4
2015-03-01,E01001295,Low,3
2015-03-01,E01001296,Medium,7
2015-03-01,E01001297,Medium,1
2015-03-01,E01001298,High,1
2015-03-01,E01001299,Very Low,2
2015-03-01,E01001301,Low,3
2015-03-01,E01001302,Very Low,5
2015-03-01,E01001303,Very Low,2
2015-03-01,E01001305,Very Low,1
2015-03-01,E01001307,Very Low,2
2015-03-01,E01001308,Very Low,2
2015-03-01,E01001309,Low,3
2015-03-01,E01001310,Low,1
2015-03-01,E01001311,High,2
2015-03-01,E01001312,Low,2
2015-03-01,E01001315,Low,1
2015-03-01,E01001316,High,2
2015-03-01,E01001317,Medium,3
2015-03-01,E01001318,Very High,3
2015-03-01,E01001319,Low,1
2015-03-01,E01001320,Very High,3
2015-03-01,E01001321,Medium,2
2015-03-01,E01001322,Medium,5
2015-03-01,E01001323,Medium,7
2015-03-01,E01001324,High,2
2015-03-01,E01001326,High,3
2015-03-01,E01001327,High,4
2015-03-01,E01001328,Very High,3
2015-03-01,E01001330,Very High,7
2015-03-01,E01001331,Very High,3
2015-03-01,E01001332,Very High,1
2015-03-01,E01001333,Very High,7
2015-03-01,E01001334,Very High,3
2015-03-01,E01001336,Medium,6
2015-03-01,E01001337,Very High,13
2015-03-01,E01001338,High,9
2015-03-01,E01001339,Very High,2
2015-03-01,E01001340,Very High,18
2015-03-01,E01001342,Low,5
2015-03-01,E01001343,Low,2
2015-03-01,E01001344,Low,4
2015-03-01,E01001345,Low,3
2015-03-01,E01001346,Very Low,3
2015-03-01,E01001347,Low,2
2015-03-01,E01001348,Low,7
2015-03-01,E01001351,High,9
2015-03-01,E01001353,Medium,4
2015-03-01,E01001354,Medium,4
2015-03-01,E01001355,Medium,3
2015-03-01,E01001356,Very High,2
2015-03-01,E01001357,Very High,3
2015-03-01,E01001358,Very High,3
2015-03-01,E01001360,High,3
2015-03-01,E01001361,Very High,15
2015-03-01,E01001362,High,3
2015-03-01,E01001363,Medium,3
2015-03-01,E01001364,Very High,1
2015-03-01,E01001365,High,4
2015-03-01,E01001366,High,5
2015-03-01,E01001367,High,4
2015-03-01,E01001369,Medium,4
2015-03-01,E01001370,Medium,6
2015-03-01,E01001371,High,2
2015-03-01,E01001372,High,6
2015-03-01,E01001373,Medium,5
2015-03-01,E01001374,Very Low,2
2015-03-01,E01001375,Very Low,1
2015-03-01,E01001376,Medium,3
2015-03-01,E01001380,Very Low,2
2015-03-01,E01001381,Low,3
2015-03-01,E01001385,Very Low,3
2015-03-01,E01001386,Very Low,2
2015-03-01,E01001387,Low,5
2015-03-01,E01001388,Very High,3
2015-03-01,E01001389,Medium,2
2015-03-01,E01001390,Very Low,4
2015-03-01,E01001391,Medium,2
2015-03-01,E01001393,Low,2
2015-03-01,E01001394,Medium,2
2015-03-01,E01001395,Very High,2
2015-03-01,E01001397,Medium,2
2015-03-01,E01001399,Very Low,1
2015-03-01,E01001400,Very Low,1
2015-03-01,E01001401,Very Low,2
2015-03-01,E01001402,Very Low,1
2015-03-01,E01001405,Very Low,1
2015-03-01,E01001406,Medium,3
2015-03-01,E01001407,Low,1
2015-03-01,E01001408,Low,1
2015-03-01,E01001409,Very High,4
2015-03-01,E01001410,Very High,2
2015-03-01,E01001411,Very Low,2
2015-03-01,E01001412,High,2
2015-03-01,E01001414,Very High,4
2015-03-01,E01001415,Low,6
2015-03-01,E01001416,Very Low,1
2015-03-01,E01001418,Medium,4
2015-03-01,E01001419,Low,6
2015-03-01,E01001420,Medium,4
2015-03-01,E01001421,Medium,1
2015-03-01,E01001422,Very Low,1
2015-03-01,E01001423,High,2
2015-03-01,E01001425,Very High,14
2015-03-01,E01001426,Very High,3
2015-03-01,E01001427,Very High,5
2015-03-01,E01001428,Very High,2
2015-03-01,E01001429,Very High,16
2015-03-01,E01001430,Very High,7
2015-03-01,E01001431,Very High,2
2015-03-01,E01001432,Very High,4
2015-03-01,E01001433,Very High,4
2015-03-01,E01001434,High,4
2015-03-01,E01001435,Medium,1
2015-03-01,E01001436,High,2
2015-03-01,E01001437,Very High,5
2015-03-01,E01001438,Very High,4
2015-03-01,E01001439,Very High,6
2015-03-01,E01001440,High,2
2015-03-01,E01001441,Very High,7
2015-03-01,E01001442,Very High,1
2015-03-01,E01001444,Medium,1
2015-03-01,E01001445,High,7
2015-03-01,E01001446,High,3
2015-03-01,E01001447,Very High,2
2015-03-01,E01001448,High,2
2015-03-01,E01001449,High,2
2015-03-01,E01001450,Medium,4
2015-03-01,E01001452,Very Low,1
2015-03-01,E01001453,Very Low,3
2015-03-01,E01001454,Very Low,3
2015-03-01,E01001455,Very Low,2
2015-03-01,E01001456,Very Low,3
2015-03-01,E01001457,Very Low,2
2015-03-01,E01001458,Very High,2
2015-03-01,E01001459,Medium,2
2015-03-01,E01001460,Very High,8
2015-03-01,E01001461,Very High,5
2015-03-01,E01001462,Very High,2
2015-03-01,E01001464,Very High,4
2015-03-01,E01001465,Medium,3
2015-03-01,E01001467,Medium,3
2015-03-01,E01001468,High,9
2015-03-01,E01001469,Medium,2
2015-03-01,E01001470,Very Low,1
2015-03-01,E01001471,Low,4
2015-03-01,E01001473,Low,3
2015-03-01,E01001474,Very Low,1
2015-03-01,E01001475,Very Low,3
2015-03-01,E01001476,High,5
2015-03-01,E01001477,Very High,8
2015-03-01,E01001478,Medium,4
2015-03-01,E01001479,High,3
2015-03-01,E01001481,Medium,2
2015-03-01,E01001482,Very High,2
2015-03-01,E01001483,Very High,5
2015-03-01,E01001484,Medium,1
2015-03-01,E01001485,Very High,2
2015-03-01,E01001486,Very High,6
2015-03-01,E01001487,Very High,2
2015-03-01,E01001488,High,2
2015-03-01,E01001492,High,2
2015-03-01,E01001493,High,1
2015-03-01,E01001494,Low,4
2015-03-01,E01001496,Low,2
2015-03-01,E01001497,Medium,2
2015-03-01,E01001498,Low,3
2015-03-01,E01001500,Low,4
2015-03-01,E01001501,Medium,7
2015-03-01,E01001502,High,4
2015-03-01,E01001504,High,3
2015-03-01,E01001505,High,2
2015-03-01,E01001506,Very High,9
2015-03-01,E01001507,Very High,9
2015-03-01,E01001508,High,5
2015-03-01,E01001509,Very High,2
2015-03-01,E01001510,Very High,3
2015-03-01,E01001512,Low,3
2015-03-01,E01001513,High,6
2015-03-01,E01001514,Medium,2
2015-03-01,E01001515,Very High,11
2015-03-01,E01001516,High,2
2015-03-01,E01001517,Very High,2
2015-03-01,E01001518,Medium,3
2015-03-01,E01001519,Very Low,10
2015-03-01,E01001521,Very Low,1
2015-03-01,E01001522,Very Low,2
2015-03-01,E01001523,Very Low,1
2015-03-01,E01001524,Medium,1
2015-03-01,E01001525,Low,2
2015-03-01,E01001526,Very Low,1
2015-03-01,E01001527,Low,3
2015-03-01,E01001528,Very High,2
2015-03-01,E01001529,High,5
2015-03-01,E01001530,Low,4
2015-03-01,E01001532,Very Low,1
2015-03-01,E01001534,Very Low,4
2015-03-01,E01001536,Low,3
2015-03-01,E01001539,Low,3
2015-03-01,E01001540,Low,1
2015-03-01,E01001541,Very Low,1
2015-03-01,E01001542,Low,3
2015-03-01,E01001544,Very Low,1
2015-03-01,E01001545,Very High,8
2015-03-01,E01001546,High,1
2015-03-01,E01001547,High,3
2015-03-01,E01001548,High,1
2015-03-01,E01001549,Very High,6
2015-03-01,E01001550,Very High,2
2015-03-01,E01001551,Very High,2
2015-03-01,E01001552,Medium,2
2015-03-01,E01001553,Very High,4
2015-03-01,E01001554,Very High,1
2015-03-01,E01001555,Very High,3
2015-03-01,E01001556,Low,3
2015-03-01,E01001557,High,1
2015-03-01,E01001558,Very High,4
2015-03-01,E01001559,Very High,6
2015-03-01,E01001562,Very High,3
2015-03-01,E01001563,Low,1
2015-03-01,E01001565,Low,3
2015-03-01,E01001567,Very Low,1
2015-03-01,E01001570,Low,4
2015-03-01,E01001571,Low,4
2015-03-01,E01001572,Low,3
2015-03-01,E01001573,Low,1
2015-03-01,E01001574,Very High,7
2015-03-01,E01001575,Very High,5
2015-03-01,E01001576,Very High,6
2015-03-01,E01001577,High,4
2015-03-01,E01001578,Medium,4
2015-03-01,E01001579,Very High,1
2015-03-01,E01001580,Very Low,1
2015-03-01,E01001581,Low,1
2015-03-01,E01001582,Medium,1
2015-03-01,E01001584,Very Low,1
2015-03-01,E01001585,Very Low,1
2015-03-01,E01001587,Very Low,3
2015-03-01,E01001588,Very High,3
2015-03-01,E01001589,High,3
2015-03-01,E01001590,Low,3
2015-03-01,E01001591,High,4
2015-03-01,E01001592,Low,2
2015-03-01,E01001593,Very Low,1
2015-03-01,E01001594,Very High,2
2015-03-01,E01001595,Medium,2
2015-03-01,E01001596,Very Low,2
2015-03-01,E01001597,Low,3
2015-03-01,E01001598,Low,2
2015-03-01,E01001599,Low,4
2015-03-01,E01001600,Very Low,3
2015-03-01,E01001602,High,5
2015-03-01,E01001603,Very High,5
2015-03-01,E01001604,Very Low,1
2015-03-01,E01001607,Low,1
2015-03-01,E01001608,Low,2
2015-03-01,E01001609,Medium,7
2015-03-01,E01001610,Very Low,2
2015-03-01,E01001611,Low,1
2015-03-01,E01001613,Low,2
2015-03-01,E01001614,Very Low,3
2015-03-01,E01001615,Low,5
2015-03-01,E01001617,Very Low,2
2015-03-01,E01001618,Medium,2
2015-03-01,E01001619,Low,2
2015-03-01,E01001620,High,3
2015-03-01,E01001621,High,1
2015-03-01,E01001623,Medium,3
2015-03-01,E01001625,Very High,3
2015-03-01,E01001629,High,1
2015-03-01,E01001631,Very High,5
2015-03-01,E01001632,Low,2
2015-03-01,E01001633,Very High,3
2015-03-01,E01001634,Very High,1
2015-03-01,E01001635,Medium,4
2015-03-01,E01001636,Medium,5
2015-03-01,E01001637,High,2
2015-03-01,E01001638,High,5
2015-03-01,E01001640,High,8
2015-03-01,E01001641,Low,4
2015-03-01,E01001642,Very Low,5
2015-03-01,E01001644,Low,5
2015-03-01,E01001645,High,3
2015-03-01,E01001646,Medium,4
2015-03-01,E01001647,Medium,3
2015-03-01,E01001649,Very High,3
2015-03-01,E01001650,High,2
2015-03-01,E01001651,Very High,6
2015-03-01,E01001653,Very High,3
2015-03-01,E01001654,Very High,2
2015-03-01,E01001655,Very High,2
2015-03-01,E01001656,Low,2
2015-03-01,E01001657,Very Low,2
2015-03-01,E01001658,Low,3
2015-03-01,E01001659,Low,4
2015-03-01,E01001660,High,6
2015-03-01,E01001661,Very High,6
2015-03-01,E01001662,Medium,1
2015-03-01,E01001664,Medium,5
2015-03-01,E01001665,Low,3
2015-03-01,E01001666,Medium,1
2015-03-01,E01001667,Very High,11
2015-03-01,E01001668,Medium,3
2015-03-01,E01001669,High,5
2015-03-01,E01001671,Medium,5
2015-03-01,E01001672,High,4
2015-03-01,E01001673,Very High,9
2015-03-01,E01001674,Medium,2
2015-03-01,E01001675,High,6
2015-03-01,E01001676,High,7
2015-03-01,E01001677,Low,4
2015-03-01,E01001679,Very Low,1
2015-03-01,E01001680,Very Low,1
2015-03-01,E01001682,Low,1
2015-03-01,E01001683,Medium,4
2015-03-01,E01001684,Medium,2
2015-03-01,E01001685,Low,2
2015-03-01,E01001686,Low,4
2015-03-01,E01001687,Very High,6
2015-03-01,E01001688,Medium,9
2015-03-01,E01001690,High,4
2015-03-01,E01001692,High,1
2015-03-01,E01001693,Very High,7
2015-03-01,E01001694,Medium,6
2015-03-01,E01001695,Very High,7
2015-03-01,E01001696,Very High,9
2015-03-01,E01001697,Very High,4
2015-03-01,E01001698,High,4
2015-03-01,E01001699,Medium,2
2015-03-01,E01001700,High,8
2015-03-01,E01001701,High,12
2015-03-01,E01001702,Very High,4
2015-03-01,E01001703,High,4
2015-03-01,E01001704,Medium,3
2015-03-01,E01001705,High,7
2015-03-01,E01001706,Very High,2
2015-03-01,E01001708,Low,2
2015-03-01,E01001709,Very High,4
2015-03-01,E01001710,High,2
2015-03-01,E01001712,High,1
2015-03-01,E01001713,Very High,4
2015-03-01,E01001715,High,2
2015-03-01,E01001716,Very High,5
2015-03-01,E01001717,High,2
2015-03-01,E01001718,Low,1
2015-03-01,E01001719,Very High,2
2015-03-01,E01001720,Low,4
2015-03-01,E01001722,High,6
2015-03-01,E01001723,Medium,4
2015-03-01,E01001724,Medium,3
2015-03-01,E01001725,Medium,1
2015-03-01,E01001726,High,1
2015-03-01,E01001728,High,2
2015-03-01,E01001729,Very High,10
2015-03-01,E01001730,Very High,11
2015-03-01,E01001731,High,4
2015-03-01,E01001732,Very High,4
2015-03-01,E01001733,High,4
2015-03-01,E01001734,Very High,9
2015-03-01,E01001735,Very High,4
2015-03-01,E01001736,Medium,3
2015-03-01,E01001737,Medium,1
2015-03-01,E01001739,Medium,5
2015-03-01,E01001740,Very High,4
2015-03-01,E01001741,Low,3
2015-03-01,E01001742,High,6
2015-03-01,E01001744,High,4
2015-03-01,E01001745,Very High,6
2015-03-01,E01001746,Very High,1
2015-03-01,E01001747,High,7
2015-03-01,E01001748,High,9
2015-03-01,E01001749,High,1
2015-03-01,E01001750,Very High,4
2015-03-01,E01001751,Low,3
2015-03-01,E01001752,Medium,3
2015-03-01,E01001753,Very High,3
2015-03-01,E01001754,High,2
2015-03-01,E01001755,Very High,8
2015-03-01,E01001756,Medium,7
2015-03-01,E01001758,Very High,1
2015-03-01,E01001759,High,1
2015-03-01,E01001760,Very High,11
2015-03-01,E01001761,Very High,5
2015-03-01,E01001762,High,2
2015-03-01,E01001763,Medium,6
2015-03-01,E01001764,High,3
2015-03-01,E01001765,Very High,4
2015-03-01,E01001767,Very High,5
2015-03-01,E01001768,Medium,2
2015-03-01,E01001769,Medium,3
2015-03-01,E01001770,Very High,3
2015-03-01,E01001772,Very High,1
2015-03-01,E01001773,Very High,2
2015-03-01,E01001774,High,8
2015-03-01,E01001775,Very High,2
2015-03-01,E01001776,Very High,6
2015-03-01,E01001777,Very High,4
2015-03-01,E01001779,High,4
2015-03-01,E01001780,Very High,4
2015-03-01,E01001781,Very High,1
2015-03-01,E01001782,Medium,2
2015-03-01,E01001783,Very High,1
2015-03-01,E01001784,Medium,5
2015-03-01,E01001785,High,1
2015-03-01,E01001786,Very High,4
2015-03-01,E01001787,Very High,4
2015-03-01,E01001788,Very High,2
2015-03-01,E01001790,Very High,4
2015-03-01,E01001791,High,3
2015-03-01,E01001792,High,2
2015-03-01,E01001793,Medium,2
2015-03-01,E01001794,Medium,5
2015-03-01,E01001795,High,5
2015-03-01,E01001796,High,1
2015-03-01,E01001798,Very High,5
2015-03-01,E01001799,Medium,1
2015-03-01,E01001800,Very High,3
2015-03-01,E01001801,High,1
2015-03-01,E01001802,High,1
2015-03-01,E01001804,Medium,1
2015-03-01,E01001805,High,4
2015-03-01,E01001807,High,5
2015-03-01,E01001808,High,4
2015-03-01,E01001809,Medium,2
2015-03-01,E01001811,Very High,2
2015-03-01,E01001812,High,1
2015-03-01,E01001813,Very High,6
2015-03-01,E01001814,High,1
2015-03-01,E01001815,Very High,1
2015-03-01,E01001816,Medium,4
2015-03-01,E01001819,High,3
2015-03-01,E01001820,Very High,5
2015-03-01,E01001821,Very High,4
2015-03-01,E01001822,Very High,3
2015-03-01,E01001823,High,1
2015-03-01,E01001824,Very High,2
2015-03-01,E01001827,Very High,6
2015-03-01,E01001828,Very High,3
2015-03-01,E01001829,Low,1
2015-03-01,E01001830,High,10
2015-03-01,E01001831,High,2
2015-03-01,E01001832,High,3
2015-03-01,E01001833,High,10
2015-03-01,E01001834,High,1
2015-03-01,E01001835,Medium,3
2015-03-01,E01001836,Medium,2
2015-03-01,E01001838,Very High,1
2015-03-01,E01001839,Very High,12
2015-03-01,E01001841,High,1
2015-03-01,E01001842,Very High,1
2015-03-01,E01001843,High,1
2015-03-01,E01001844,Medium,1
2015-03-01,E01001845,Very High,4
2015-03-01,E01001846,Very High,3
